관측소명:완도
위도:34.315556
경도:126.759722
관측시간	조위(cm)	수온(℃)	염분(PSU)	유의파고(m)	유의파주기(sec)	최대파고(m)	최대파주기(sec)	풍속(m/s)	풍향(16points)	풍향(deg)	기온(℃)	기압(hPa)	시정(m)	
2021-01-13 13:44:00	259	8.90	33.30	-	-	-	-	5.9	서	262	12.0	1014.3	-	
2021-01-13 13:45:00	257	8.90	33.30	-	-	-	-	5.6	서남서	257	12.0	1014.3	-	
2021-01-13 13:46:00	255	8.90	33.30	-	-	-	-	7.6	서	263	11.9	1014.4	-	
2021-01-13 13:47:00	255	8.90	33.30	-	-	-	-	5.7	서남서	258	11.9	1014.3	-	
2021-01-13 13:48:00	255	8.90	33.30	-	-	-	-	6.1	서	262	12.0	1014.4	-	
2021-01-13 13:49:00	253	8.90	33.30	-	-	-	-	5.3	서남서	252	12.0	1014.4	-	
2021-01-13 13:50:00	251	8.90	33.30	-	-	-	-	3.4	서	260	12.1	1014.3	-	
2021-01-13 13:51:00	250	8.90	33.30	-	-	-	-	4.1	서남서	249	12.1	1014.3	-	
2021-01-13 13:52:00	249	8.90	33.30	-	-	-	-	5.1	서남서	250	12.0	1014.3	-	
2021-01-13 13:53:00	249	8.90	33.30	-	-	-	-	4.6	서남서	255	11.9	1014.3	-	
2021-01-13 13:54:00	247	8.90	33.30	-	-	-	-	4.5	서남서	250	12.0	1014.4	-	
2021-01-13 13:55:00	246	8.90	33.30	-	-	-	-	3.8	서	261	12.0	1014.4	-	
2021-01-13 13:56:00	244	8.90	33.30	-	-	-	-	7.0	서남서	249	11.9	1014.3	-	
2021-01-13 13:57:00	242	8.90	33.30	-	-	-	-	5.9	서남서	250	11.9	1014.3	-	
2021-01-13 13:58:00	242	8.90	33.30	-	-	-	-	4.7	서남서	255	11.9	1014.3	-	
2021-01-13 13:59:00	241	8.90	33.30	-	-	-	-	5.5	서남서	258	11.9	1014.3	-	
2021-01-13 14:00:00	240	8.90	33.30	-	-	-	-	4.4	서남서	257	12.0	1014.3	-	
2021-01-13 14:01:00	238	8.90	33.20	-	-	-	-	6.0	서남서	256	12.0	1014.3	-	
2021-01-13 14:02:00	237	8.90	33.20	-	-	-	-	5.0	서남서	247	12.0	1014.3	-	
2021-01-13 14:03:00	237	8.90	33.20	-	-	-	-	6.6	서남서	240	11.9	1014.3	-	
2021-01-13 14:04:00	237	8.90	33.20	-	-	-	-	4.8	서남서	244	12.0	1014.3	-	
2021-01-13 14:05:00	235	8.90	33.20	-	-	-	-	3.1	서	260	12.1	1014.1	-	
2021-01-13 14:06:00	232	8.90	33.20	-	-	-	-	4.9	서	260	12.1	1014.3	-	
2021-01-13 14:07:00	232	8.90	33.20	-	-	-	-	4.6	서남서	256	12.1	1014.3	-	
2021-01-13 14:08:00	232	8.90	33.20	-	-	-	-	5.4	서남서	255	12.1	1014.3	-	
2021-01-13 14:09:00	230	8.90	33.20	-	-	-	-	5.9	서	262	12.0	1014.3	-	
2021-01-13 14:10:00	229	8.90	33.20	-	-	-	-	7.3	서남서	258	12.0	1014.3	-	
2021-01-13 14:11:00	227	8.90	33.20	-	-	-	-	7.6	서남서	250	11.9	1014.3	-	
2021-01-13 14:12:00	225	8.90	33.20	-	-	-	-	6.3	서	259	12.0	1014.4	-	
2021-01-13 14:13:00	225	8.90	33.20	-	-	-	-	3.8	서	261	12.0	1014.4	-	
2021-01-13 14:14:00	224	8.90	33.20	-	-	-	-	3.2	서남서	243	12.1	1014.4	-	
2021-01-13 14:15:00	221	8.90	33.20	-	-	-	-	3.9	서남서	251	12.0	1014.4	-	
2021-01-13 14:16:00	220	8.90	33.20	-	-	-	-	4.9	서남서	250	12.0	1014.4	-	
2021-01-13 14:17:00	218	8.90	33.20	-	-	-	-	5.5	서남서	254	12.0	1014.4	-	
2021-01-13 14:18:00	218	8.90	33.20	-	-	-	-	4.3	서남서	248	12.1	1014.3	-	
2021-01-13 14:19:00	217	8.90	33.20	-	-	-	-	5.1	서남서	256	12.1	1014.4	-	
2021-01-13 14:20:00	216	8.90	33.20	-	-	-	-	4.8	서남서	250	12.1	1014.4	-	
2021-01-13 14:21:00	213	8.90	33.20	-	-	-	-	6.4	서남서	242	12.0	1014.1	-	
2021-01-13 14:22:00	213	8.90	33.20	-	-	-	-	6.0	서	267	12.0	1014.4	-	
2021-01-13 14:23:00	213	8.90	33.20	-	-	-	-	5.1	서남서	256	12.0	1014.4	-	
2021-01-13 14:24:00	211	8.90	33.20	-	-	-	-	5.2	서남서	254	12.0	1014.3	-	
2021-01-13 14:25:00	211	8.90	33.20	-	-	-	-	6.6	서	267	11.9	1014.3	-	
2021-01-13 14:26:00	208	8.90	33.20	-	-	-	-	6.7	서	263	11.9	1014.3	-	
2021-01-13 14:27:00	207	8.90	33.20	-	-	-	-	6.2	서남서	245	11.9	1014.3	-	
2021-01-13 14:28:00	207	8.80	33.30	-	-	-	-	6.6	서남서	257	11.9	1014.3	-	
2021-01-13 14:29:00	205	8.80	33.30	-	-	-	-	7.3	서	263	11.9	1014.4	-	
2021-01-13 14:30:00	205	8.80	33.30	-	-	-	-	6.2	서남서	254	11.8	1014.3	-	
2021-01-13 14:31:00	201	8.80	33.30	-	-	-	-	5.6	서	261	11.9	1014.3	-	
2021-01-13 14:32:00	200	8.80	33.30	-	-	-	-	7.6	서남서	259	11.8	1014.4	-	
2021-01-13 14:33:00	200	8.80	33.30	-	-	-	-	8.3	서	261	11.8	1014.4	-	
2021-01-13 14:34:00	200	8.80	33.30	-	-	-	-	7.0	서남서	256	11.8	1014.4	-	
2021-01-13 14:35:00	199	8.80	33.30	-	-	-	-	5.4	서남서	247	11.9	1014.4	-	
2021-01-13 14:36:00	196	8.80	33.30	-	-	-	-	5.5	서남서	246	11.9	1014.4	-	
2021-01-13 14:37:00	194	8.80	33.30	-	-	-	-	7.1	서	269	11.8	1014.3	-	
2021-01-13 14:38:00	194	8.80	33.30	-	-	-	-	6.2	서남서	258	12.0	1014.4	-	
2021-01-13 14:39:00	193	8.80	33.30	-	-	-	-	6.4	서남서	251	11.9	1014.3	-	
2021-01-13 14:40:00	190	8.80	33.30	-	-	-	-	8.1	서	259	11.8	1014.4	-	
2021-01-13 14:41:00	190	8.80	33.30	-	-	-	-	5.6	서	268	11.9	1014.3	-	
2021-01-13 14:42:00	187	8.80	33.30	-	-	-	-	4.1	서남서	246	12.0	1014.4	-	
2021-01-13 14:43:00	187	8.80	33.30	-	-	-	-	4.8	서남서	256	12.0	1014.4	-	
2021-01-13 14:44:00	187	8.80	33.30	-	-	-	-	6.7	서남서	256	11.9	1014.3	-	
2021-01-13 14:45:00	185	8.80	33.30	-	-	-	-	6.9	서남서	246	11.9	1014.3	-	
2021-01-13 14:46:00	183	8.80	33.30	-	-	-	-	5.8	서남서	256	11.9	1014.4	-	
2021-01-13 14:47:00	182	8.80	33.20	-	-	-	-	6.2	서	264	11.8	1014.3	-	
2021-01-13 14:48:00	180	8.80	33.20	-	-	-	-	8.0	서남서	252	11.8	1014.3	-	
2021-01-13 14:49:00	180	8.80	33.30	-	-	-	-	6.7	서남서	257	11.8	1014.3	-	
2021-01-13 14:50:00	179	8.80	33.30	-	-	-	-	7.6	서	264	11.8	1014.4	-	
2021-01-13 14:51:00	178	8.80	33.20	-	-	-	-	5.8	서	265	11.9	1014.3	-	
2021-01-13 14:52:00	177	8.80	33.30	-	-	-	-	5.5	서	259	11.9	1014.4	-	
2021-01-13 14:53:00	176	8.80	33.20	-	-	-	-	4.9	서남서	248	11.9	1014.3	-	
2021-01-13 14:54:00	176	8.80	33.20	-	-	-	-	5.8	서	261	11.9	1014.4	-	
2021-01-13 14:55:00	175	8.80	33.30	-	-	-	-	5.1	서	261	11.9	1014.4	-	
2021-01-13 14:56:00	174	8.80	33.30	-	-	-	-	3.8	서남서	256	11.9	1014.4	-	
2021-01-13 14:57:00	172	8.80	33.20	-	-	-	-	5.7	서	261	11.9	1014.3	-	
2021-01-13 14:58:00	170	8.80	33.30	-	-	-	-	5.2	서남서	256	11.9	1014.4	-	
2021-01-13 14:59:00	170	8.80	33.30	-	-	-	-	4.7	서남서	255	11.9	1014.3	-	
2021-01-13 15:00:00	170	8.80	33.30	-	-	-	-	4.3	서	268	11.9	1014.3	-	
2021-01-13 15:01:00	168	8.80	33.30	-	-	-	-	5.5	서	262	11.8	1014.4	-	
2021-01-13 15:02:00	166	8.80	33.30	-	-	-	-	5.0	서	268	11.8	1014.3	-	
2021-01-13 15:03:00	165	8.80	33.20	-	-	-	-	5.8	서남서	255	11.8	1014.4	-	
2021-01-13 15:04:00	165	8.80	33.20	-	-	-	-	2.8	서남서	255	11.9	1014.4	-	
2021-01-13 15:05:00	164	8.80	33.20	-	-	-	-	4.1	서남서	246	11.9	1014.4	-	
2021-01-13 15:06:00	163	8.80	33.20	-	-	-	-	6.2	서남서	246	11.9	1014.4	-	
2021-01-13 15:07:00	161	8.80	33.20	-	-	-	-	4.5	서남서	259	11.9	1014.4	-	
2021-01-13 15:08:00	158	8.80	33.20	-	-	-	-	5.7	서남서	251	11.8	1014.3	-	
2021-01-13 15:09:00	158	8.80	33.30	-	-	-	-	6.5	서	259	11.8	1014.3	-	
2021-01-13 15:10:00	158	8.80	33.20	-	-	-	-	6.7	서남서	254	11.8	1014.4	-	
2021-01-13 15:11:00	157	8.80	33.20	-	-	-	-	4.5	서남서	254	11.8	1014.4	-	
2021-01-13 15:12:00	155	8.80	33.30	-	-	-	-	2.7	서남서	256	11.9	1014.4	-	
2021-01-13 15:13:00	154	8.80	33.30	-	-	-	-	4.0	서	267	11.9	1014.4	-	
2021-01-13 15:14:00	154	8.80	33.30	-	-	-	-	4.1	서남서	251	12.0	1014.4	-	
2021-01-13 15:15:00	153	8.80	33.30	-	-	-	-	3.5	서남서	252	12.0	1014.3	-	
2021-01-13 15:16:00	151	8.80	33.30	-	-	-	-	5.0	서남서	251	11.9	1014.3	-	
2021-01-13 15:17:00	150	8.80	33.30	-	-	-	-	5.6	서남서	257	11.9	1014.3	-	
2021-01-13 15:18:00	148	8.80	33.20	-	-	-	-	5.9	서남서	256	11.9	1014.4	-	
2021-01-13 15:19:00	148	8.80	33.20	-	-	-	-	4.5	서남서	249	11.9	1014.4	-	
2021-01-13 15:20:00	147	8.80	33.20	-	-	-	-	4.0	서	259	11.9	1014.3	-	
2021-01-13 15:21:00	147	8.80	33.20	-	-	-	-	5.9	서남서	258	11.9	1014.4	-	
2021-01-13 15:22:00	143	8.80	33.20	-	-	-	-	7.1	서	263	11.8	1014.3	-	
2021-01-13 15:23:00	144	8.80	33.20	-	-	-	-	8.4	서	267	11.8	1014.4	-	
2021-01-13 15:24:00	144	8.80	33.20	-	-	-	-	6.6	서남서	257	11.8	1014.4	-	
2021-01-13 15:25:00	142	8.80	33.20	-	-	-	-	3.8	서남서	251	11.8	1014.4	-	
2021-01-13 15:26:00	144	8.80	33.20	-	-	-	-	4.9	서남서	251	11.9	1014.4	-	
2021-01-13 15:27:00	142	8.80	33.20	-	-	-	-	6.5	서	261	11.8	1014.4	-	
2021-01-13 15:28:00	140	8.80	33.20	-	-	-	-	6.5	서남서	248	11.8	1014.6	-	
2021-01-13 15:29:00	140	8.80	33.20	-	-	-	-	5.9	서남서	255	11.8	1014.6	-	
2021-01-13 15:30:00	138	8.80	33.20	-	-	-	-	5.2	서남서	254	11.8	1014.4	-	
2021-01-13 15:31:00	138	8.80	33.20	-	-	-	-	5.1	서	260	11.9	1014.4	-	
2021-01-13 15:32:00	135	8.80	33.20	-	-	-	-	4.6	서남서	252	11.9	1014.6	-	
2021-01-13 15:33:00	135	8.80	33.20	-	-	-	-	6.4	서	259	11.8	1014.4	-	
2021-01-13 15:34:00	135	8.80	33.20	-	-	-	-	6.3	서	259	11.8	1014.6	-	
2021-01-13 15:35:00	134	8.80	33.20	-	-	-	-	6.9	서남서	258	11.8	1014.4	-	
2021-01-13 15:36:00	132	8.80	33.20	-	-	-	-	7.2	서남서	258	11.8	1014.6	-	
2021-01-13 15:37:00	131	8.80	33.20	-	-	-	-	4.3	서남서	251	11.8	1014.6	-	
2021-01-13 15:38:00	129	8.80	33.20	-	-	-	-	4.4	서남서	254	11.8	1014.4	-	
2021-01-13 15:39:00	129	8.80	33.20	-	-	-	-	5.9	서남서	258	11.8	1014.6	-	
2021-01-13 15:40:00	129	8.80	33.20	-	-	-	-	7.1	서남서	251	11.8	1014.6	-	
2021-01-13 15:41:00	127	8.80	33.20	-	-	-	-	5.5	서남서	250	11.7	1014.6	-	
2021-01-13 15:42:00	124	8.80	33.20	-	-	-	-	6.2	서남서	242	11.7	1014.6	-	
2021-01-13 15:43:00	125	8.80	33.20	-	-	-	-	6.9	서남서	258	11.7	1014.4	-	
2021-01-13 15:44:00	125	8.80	33.20	-	-	-	-	7.4	서남서	257	11.7	1014.6	-	
2021-01-13 15:45:00	124	8.80	33.20	-	-	-	-	5.7	서	265	11.7	1014.6	-	
2021-01-13 15:46:00	124	8.80	33.20	-	-	-	-	6.6	서	264	11.7	1014.4	-	
2021-01-13 15:47:00	122	8.80	33.20	-	-	-	-	5.2	서남서	256	11.7	1014.6	-	
2021-01-13 15:48:00	119	8.80	33.20	-	-	-	-	4.4	서	262	11.7	1014.4	-	
2021-01-13 15:49:00	119	8.80	33.20	-	-	-	-	6.2	서남서	256	11.7	1014.6	-	
2021-01-13 15:50:00	118	8.80	33.20	-	-	-	-	6.2	서남서	249	11.6	1014.6	-	
2021-01-13 15:51:00	118	8.80	33.20	-	-	-	-	6.2	서남서	255	11.7	1014.6	-	
2021-01-13 15:52:00	116	8.80	33.20	-	-	-	-	5.9	서남서	256	11.7	1014.6	-	
2021-01-13 15:53:00	115	8.80	33.20	-	-	-	-	6.0	서남서	255	11.6	1014.6	-	
2021-01-13 15:54:00	115	8.80	33.20	-	-	-	-	5.1	서남서	258	11.6	1014.8	-	
2021-01-13 15:55:00	114	8.80	33.20	-	-	-	-	3.6	서남서	256	11.7	1014.6	-	
2021-01-13 15:56:00	114	8.80	33.20	-	-	-	-	7.8	서	262	11.7	1014.6	-	
2021-01-13 15:57:00	112	8.80	33.20	-	-	-	-	7.3	서	261	11.6	1014.6	-	
2021-01-13 15:58:00	111	8.80	33.20	-	-	-	-	6.6	서남서	252	11.6	1014.8	-	
2021-01-13 15:59:00	109	8.80	33.20	-	-	-	-	6.0	서남서	251	11.6	1014.6	-	
2021-01-13 16:00:00	109	8.80	33.20	-	-	-	-	5.9	서남서	258	11.5	1014.6	-	
2021-01-13 16:01:00	109	8.80	33.20	-	-	-	-	5.9	서남서	257	11.6	1014.8	-	
2021-01-13 16:02:00	106	8.80	33.20	-	-	-	-	4.9	서남서	257	11.6	1014.6	-	
2021-01-13 16:03:00	107	8.80	33.20	-	-	-	-	5.7	서	269	11.5	1014.6	-	
2021-01-13 16:04:00	105	8.80	33.20	-	-	-	-	6.5	서남서	259	11.5	1014.8	-	
2021-01-13 16:05:00	105	8.80	33.20	-	-	-	-	5.3	서남서	248	11.5	1014.8	-	
2021-01-13 16:06:00	104	8.80	33.20	-	-	-	-	6.1	서남서	255	11.5	1014.8	-	
2021-01-13 16:07:00	104	8.80	33.20	-	-	-	-	6.2	서	262	11.5	1014.8	-	
2021-01-13 16:08:00	103	8.80	33.20	-	-	-	-	4.7	서	261	11.5	1014.8	-	
2021-01-13 16:09:00	103	8.80	33.20	-	-	-	-	3.9	서	259	11.5	1014.8	-	
2021-01-13 16:10:00	103	8.80	33.20	-	-	-	-	6.6	서남서	258	11.5	1014.8	-	
2021-01-13 16:11:00	102	8.80	33.20	-	-	-	-	6.6	서	262	11.5	1014.9	-	
2021-01-13 16:12:00	100	8.80	33.20	-	-	-	-	6.3	서남서	238	11.5	1014.8	-	
2021-01-13 16:13:00	98	8.80	33.20	-	-	-	-	7.1	서남서	255	11.4	1014.8	-	
2021-01-13 16:14:00	98	8.80	33.20	-	-	-	-	7.0	서	259	11.4	1014.8	-	
2021-01-13 16:15:00	98	8.80	33.20	-	-	-	-	5.9	서남서	249	11.4	1014.9	-	
2021-01-13 16:16:00	98	8.80	33.20	-	-	-	-	4.7	서	263	11.4	1014.8	-	
2021-01-13 16:17:00	96	8.80	33.20	-	-	-	-	5.2	서	266	11.4	1014.8	-	
2021-01-13 16:18:00	95	8.80	33.20	-	-	-	-	5.4	서남서	252	11.4	1014.9	-	
2021-01-13 16:19:00	94	8.80	33.20	-	-	-	-	6.0	서남서	247	11.4	1014.9	-	
2021-01-13 16:20:00	94	8.80	33.20	-	-	-	-	5.5	서남서	256	11.4	1014.9	-	
2021-01-13 16:21:00	94	8.80	33.20	-	-	-	-	4.1	서	262	11.4	1014.9	-	
2021-01-13 16:22:00	94	8.80	33.20	-	-	-	-	4.7	서남서	252	11.4	1014.9	-	
2021-01-13 16:23:00	92	8.80	33.20	-	-	-	-	6.2	서	265	11.3	1014.9	-	
2021-01-13 16:24:00	92	8.80	33.20	-	-	-	-	4.3	서남서	254	11.4	1015.1	-	
2021-01-13 16:25:00	92	8.80	33.20	-	-	-	-	4.8	서남서	248	11.4	1014.9	-	
2021-01-13 16:26:00	92	8.80	33.20	-	-	-	-	5.7	서	269	11.4	1015.1	-	
2021-01-13 16:27:00	91	8.80	33.20	-	-	-	-	4.4	서남서	249	11.4	1015.1	-	
2021-01-13 16:28:00	90	8.80	33.20	-	-	-	-	5.9	서남서	254	11.3	1015.1	-	
2021-01-13 16:29:00	89	8.80	33.20	-	-	-	-	5.6	서남서	242	11.3	1014.9	-	
2021-01-13 16:30:00	89	8.80	33.20	-	-	-	-	4.5	서남서	241	11.3	1014.9	-	
2021-01-13 16:31:00	89	8.80	33.20	-	-	-	-	5.8	서	265	11.3	1015.1	-	
2021-01-13 16:32:00	88	8.80	33.20	-	-	-	-	6.1	서	259	11.3	1015.1	-	
2021-01-13 16:33:00	87	8.80	33.20	-	-	-	-	5.5	서	265	11.3	1015.1	-	
2021-01-13 16:34:00	87	8.80	33.20	-	-	-	-	3.7	서	270	11.2	1014.9	-	
2021-01-13 16:35:00	87	8.80	33.20	-	-	-	-	4.2	남서	231	11.2	1015.1	-	
2021-01-13 16:36:00	86	8.80	33.20	-	-	-	-	5.9	서남서	254	11.2	1015.1	-	
2021-01-13 16:37:00	83	8.80	33.20	-	-	-	-	4.5	서남서	251	11.2	1014.9	-	
2021-01-13 16:38:00	84	8.80	33.20	-	-	-	-	5.1	서	261	11.2	1015.1	-	
2021-01-13 16:39:00	84	8.80	33.20	-	-	-	-	4.0	서남서	258	11.2	1015.1	-	
2021-01-13 16:40:00	84	8.80	33.20	-	-	-	-	3.6	서남서	246	11.2	1015.1	-	
2021-01-13 16:41:00	82	8.80	33.20	-	-	-	-	4.4	서남서	259	11.2	1015.1	-	
2021-01-13 16:42:00	81	8.80	33.20	-	-	-	-	6.9	서남서	248	11.2	1015.1	-	
2021-01-13 16:43:00	82	8.80	33.20	-	-	-	-	4.3	서남서	248	11.2	1015.1	-	
2021-01-13 16:44:00	82	8.80	33.20	-	-	-	-	6.0	서남서	259	11.2	1014.9	-	
2021-01-13 16:45:00	82	8.80	33.20	-	-	-	-	6.2	서	261	11.1	1015.1	-	
2021-01-13 16:46:00	81	8.70	33.30	-	-	-	-	6.9	서남서	255	11.2	1015.1	-	
2021-01-13 16:47:00	81	8.70	33.30	-	-	-	-	5.3	서남서	257	11.1	1015.2	-	
2021-01-13 16:48:00	80	8.70	33.30	-	-	-	-	6.4	서남서	244	11.1	1015.1	-	
2021-01-13 16:49:00	80	8.70	33.30	-	-	-	-	5.6	서남서	251	11.1	1015.1	-	
2021-01-13 16:50:00	80	8.70	33.30	-	-	-	-	5.2	서	261	11.1	1015.2	-	
2021-01-13 16:51:00	80	8.70	33.30	-	-	-	-	4.4	서	264	11.1	1015.2	-	
2021-01-13 16:52:00	79	8.70	33.30	-	-	-	-	3.9	서	263	11.0	1015.2	-	
2021-01-13 16:53:00	79	8.70	33.30	-	-	-	-	3.8	서남서	245	11.0	1014.9	-	
2021-01-13 16:54:00	79	8.70	33.30	-	-	-	-	5.6	서	263	11.0	1015.2	-	
2021-01-13 16:55:00	79	8.70	33.30	-	-	-	-	5.7	서	265	11.0	1015.2	-	
2021-01-13 16:56:00	79	8.70	33.30	-	-	-	-	4.4	서남서	257	11.0	1015.2	-	
2021-01-13 16:57:00	79	8.70	33.30	-	-	-	-	3.4	서남서	256	11.0	1015.4	-	
2021-01-13 16:58:00	78	8.70	33.30	-	-	-	-	4.2	서	266	10.9	1015.4	-	
2021-01-13 16:59:00	78	8.70	33.30	-	-	-	-	4.1	서남서	256	10.9	1015.4	-	
2021-01-13 17:00:00	78	8.70	33.30	-	-	-	-	4.8	서	265	10.9	1015.4	-	
2021-01-13 17:01:00	78	8.70	33.30	-	-	-	-	4.1	서남서	254	10.9	1015.4	-	
2021-01-13 17:02:00	78	8.70	33.30	-	-	-	-	4.3	서남서	243	10.9	1015.4	-	
2021-01-13 17:03:00	77	8.70	33.30	-	-	-	-	4.5	서	259	10.9	1015.4	-	
2021-01-13 17:04:00	77	8.70	33.30	-	-	-	-	4.1	서남서	250	10.8	1015.6	-	
2021-01-13 17:05:00	77	8.70	33.30	-	-	-	-	2.7	서남서	258	10.8	1015.4	-	
2021-01-13 17:06:00	77	8.70	33.30	-	-	-	-	4.2	서남서	240	10.8	1015.4	-	
2021-01-13 17:07:00	77	8.70	33.30	-	-	-	-	4.5	서남서	243	10.8	1015.4	-	
2021-01-13 17:08:00	76	8.70	33.30	-	-	-	-	5.2	서	264	10.8	1015.4	-	
2021-01-13 17:09:00	77	8.70	33.30	-	-	-	-	7.9	서	272	10.8	1015.4	-	
2021-01-13 17:10:00	76	8.70	33.30	-	-	-	-	4.5	서	274	10.8	1015.6	-	
2021-01-13 17:11:00	76	8.70	33.30	-	-	-	-	3.1	서남서	255	10.7	1015.6	-	
2021-01-13 17:12:00	76	8.70	33.30	-	-	-	-	4.1	서남서	259	10.7	1015.6	-	
2021-01-13 17:13:00	76	8.70	33.30	-	-	-	-	4.3	서	262	10.7	1015.6	-	
2021-01-13 17:14:00	76	8.70	33.30	-	-	-	-	4.3	서남서	252	10.7	1015.6	-	
2021-01-13 17:15:00	76	8.70	33.30	-	-	-	-	4.7	서남서	241	10.7	1015.6	-	
2021-01-13 17:16:00	76	8.70	33.30	-	-	-	-	5.1	서남서	258	10.7	1015.6	-	
2021-01-13 17:17:00	76	8.70	33.30	-	-	-	-	3.5	서남서	252	10.7	1015.7	-	
2021-01-13 17:18:00	76	8.70	33.30	-	-	-	-	4.5	서남서	256	10.7	1015.6	-	
2021-01-13 17:19:00	76	8.70	33.30	-	-	-	-	2.8	서남서	257	10.7	1015.6	-	
2021-01-13 17:20:00	76	8.70	33.30	-	-	-	-	4.3	서남서	257	10.7	1015.6	-	
2021-01-13 17:21:00	76	8.70	33.30	-	-	-	-	3.2	서남서	252	10.7	1015.6	-	
2021-01-13 17:22:00	76	8.70	33.30	-	-	-	-	3.7	서남서	258	10.7	1015.6	-	
2021-01-13 17:23:00	76	8.70	33.30	-	-	-	-	5.0	서남서	258	10.7	1015.6	-	
2021-01-13 17:24:00	76	8.70	33.30	-	-	-	-	5.5	서남서	254	10.7	1015.7	-	
2021-01-13 17:25:00	76	8.70	33.30	-	-	-	-	3.9	서남서	251	10.7	1015.7	-	
2021-01-13 17:26:00	76	8.70	33.30	-	-	-	-	3.8	서	262	10.7	1015.6	-	
2021-01-13 17:27:00	76	8.70	33.30	-	-	-	-	4.1	서남서	259	10.7	1015.6	-	
2021-01-13 17:28:00	76	8.70	33.30	-	-	-	-	6.1	서	262	10.7	1015.6	-	
2021-01-13 17:29:00	77	8.70	33.30	-	-	-	-	5.2	서남서	259	10.7	1015.7	-	
2021-01-13 17:30:00	77	8.70	33.30	-	-	-	-	4.5	서남서	238	10.7	1015.7	-	
2021-01-13 17:31:00	77	8.70	33.30	-	-	-	-	4.2	서	259	10.7	1015.7	-	
2021-01-13 17:32:00	77	8.70	33.30	-	-	-	-	4.1	서남서	256	10.6	1015.7	-	
2021-01-13 17:33:00	77	8.70	33.30	-	-	-	-	3.4	서남서	249	10.6	1015.7	-	
2021-01-13 17:34:00	77	8.70	33.30	-	-	-	-	5.2	서	259	10.6	1015.7	-	
2021-01-13 17:35:00	78	8.70	33.30	-	-	-	-	4.3	서	263	10.6	1015.7	-	
2021-01-13 17:36:00	78	8.70	33.30	-	-	-	-	5.2	서	260	10.6	1015.7	-	
2021-01-13 17:37:00	78	8.70	33.30	-	-	-	-	3.8	서남서	246	10.6	1015.7	-	
2021-01-13 17:38:00	78	8.70	33.30	-	-	-	-	3.5	서남서	249	10.6	1015.7	-	
2021-01-13 17:39:00	79	8.70	33.30	-	-	-	-	4.2	서	267	10.6	1015.7	-	
2021-01-13 17:40:00	79	8.70	33.30	-	-	-	-	5.5	서	262	10.6	1015.7	-	
2021-01-13 17:41:00	79	8.70	33.30	-	-	-	-	4.0	서	260	10.5	1015.9	-	
2021-01-13 17:42:00	79	8.70	33.30	-	-	-	-	2.6	서남서	254	10.5	1015.9	-	
2021-01-13 17:43:00	80	8.70	33.30	-	-	-	-	2.8	서남서	258	10.5	1015.9	-	
2021-01-13 17:44:00	80	8.70	33.30	-	-	-	-	4.4	서	266	10.5	1015.9	-	
2021-01-13 17:45:00	80	8.70	33.30	-	-	-	-	4.1	서남서	258	10.5	1015.9	-	
2021-01-13 17:46:00	80	8.70	33.30	-	-	-	-	2.4	서남서	247	10.5	1015.9	-	
2021-01-13 17:47:00	81	8.70	33.30	-	-	-	-	2.9	서남서	249	10.4	1015.9	-	
2021-01-13 17:48:00	81	8.70	33.30	-	-	-	-	3.6	서	260	10.4	1015.9	-	
2021-01-13 17:49:00	81	8.70	33.30	-	-	-	-	4.8	서남서	258	10.5	1015.7	-	
2021-01-13 17:50:00	82	8.70	33.30	-	-	-	-	5.1	서	263	10.5	1015.9	-	
2021-01-13 17:51:00	82	8.70	33.30	-	-	-	-	3.1	서남서	253	10.4	1015.9	-	
2021-01-13 17:52:00	82	8.70	33.30	-	-	-	-	4.4	서	263	10.4	1015.9	-	
2021-01-13 17:53:00	83	8.70	33.30	-	-	-	-	3.6	서남서	246	10.4	1015.9	-	
2021-01-13 17:54:00	84	8.70	33.30	-	-	-	-	5.8	서	264	10.4	1015.9	-	
2021-01-13 17:55:00	85	8.70	33.30	-	-	-	-	4.5	서남서	256	10.4	1015.9	-	
2021-01-13 17:56:00	85	8.70	33.30	-	-	-	-	3.1	서남서	246	10.4	1015.9	-	
2021-01-13 17:57:00	85	8.70	33.30	-	-	-	-	3.6	서	260	10.4	1015.9	-	
2021-01-13 17:58:00	86	8.70	33.30	-	-	-	-	3.9	서남서	255	10.4	1015.9	-	
2021-01-13 17:59:00	87	8.70	33.30	-	-	-	-	2.7	서남서	249	10.4	1015.9	-	
2021-01-13 18:00:00	87	8.70	33.30	-	-	-	-	3.1	서남서	250	10.3	1015.9	-	
2021-01-13 18:01:00	87	8.70	33.30	-	-	-	-	3.6	서남서	239	10.4	1015.9	-	
2021-01-13 18:02:00	88	8.70	33.30	-	-	-	-	3.8	서남서	239	10.4	1015.9	-	
2021-01-13 18:03:00	88	8.70	33.30	-	-	-	-	2.9	서남서	244	10.4	1015.9	-	
2021-01-13 18:04:00	90	8.70	33.30	-	-	-	-	4.1	서	261	10.4	1015.9	-	
2021-01-13 18:05:00	90	8.70	33.30	-	-	-	-	4.4	서남서	252	10.4	1015.9	-	
2021-01-13 18:06:00	90	8.70	33.30	-	-	-	-	2.8	서남서	257	10.4	1015.9	-	
2021-01-13 18:07:00	92	8.70	33.30	-	-	-	-	4.2	서남서	256	10.4	1015.9	-	
